320130 445351 158912 340960 125831,2,227869,46130 227869 227869
261189 367664 392402 197270 273480,1,303715,303715 303715 303715
48030 48030 373628 48030 48030,1,48030,48030 48030 48030 48030
158912 192931 192931 246095 461190,1,228229,228229 228229
320130 445351 37029 109583 445351,1,228229,228229 228229 228229
257040 257040 309778 309778 432152,2,399031,292444 399031 399031 399031 399031 399031 399031 399031 399031 292444 399031 399031
909 195423 393123 195423 104479,1,104479,104479 104479
384087 338985 415888 296854 384087,1,49269,49269 49269 49269
451836 420960 64202 373064 413110,4,260521,432605 62836 105598 260521 260521
7804 108486 139918 65000 205552,6,350581,153889 302098 382163 253361 133019 350581 350581
437027 77189 357994 137174 448428,1,137174,137174 137174 137174
31791 395845 31791 100188 64951,2,31791,396071 31791 31791
306285 306285 306285 306285 273822,1,3129,3129 3129
196652 389158 434033 356029 108486,2,350384,211418 350384 350384
7716 80754 128988 283916 9877,1,381119,381119 381119
247909 67533 247909 305588 369447,2,92466,355281 92466 355281 355281 92466 92466
426351 158912 287449 333039 218794,1,308438,308438 308438 308438
291989 113802 262982 346015 76971,1,395435,395435 395435
320130 244494 299038 272733 235880,1,10864,10864 10864
92466 48030 369447 48030 92466,1,10864,10864 10864
82232 97661 461671 448453 333039,1,331978,331978 331978
442533 281329 305188 305188 236512,1,132347,132347 132347
140527 140527 286217 421925 338214,2,159822,140527 159822
191222 190749 197962 224487 190749,1,29196,29196 29196 29196
231482 113440 379306 300670 338660,3,29196,268883 90240 29196
338592 111530 410582 78653 338592,1,80858,80858 80858
287356 153767 432925 448126 336121,1,80858,80858 80858 80858 80858
339703 324194 112277 118382 363040,1,242860,242860 242860
48213 98425 388356 312904 452077,1,98425,98425 98425
396186 262477 158666 22436 158666,1,145403,145403 145403 145403
19545 311596 19545 62613 259114,1,224605,224605 224605
249130 98308 302643 216266 317691,1,372442,372442 372442
260154 372845 213310 368402 204782,1,372845,372845 372845
374092 309778 257040 257040 360487,7,372845,399031 204782 120541 380589 432152 2836 372845 372845
64202 338096 60908 150100 15564,1,154812,154812 154812
96149 92361 149095 128990 856,2,227239,149095 227239 227239
324235 227975 261881 31952 18764,1,176484,176484 176484
229305 82896 196629 67640 172046,2,49013,393510 49013 49013
92466 133907 92466 339703 133907,6,218746,236602 372568 92466 372568 349537 92466 92466 214369 218746 218746
373665 78653 80858 119737 373665,1,80858,80858 80858
407917 233936 248636 58086 438381,1,243080,243080 243080
403848 417912 267236 322004 104275,6,49029,161431 245085 19408 245085 397417 49029 171031 49029 49029 49029
29196 337489 29196 378637 131348,2,29196,243845 29196 29196
369158 449023 84337 869 40528,5,365758,18237 365758 5410 316369 121955 121955 365758 365758
29196 29196 29196 29196 29196,10,333256,121955 218498 333256 85174 229329 127713 144614 120963 215094 97800 333256
205830 290723 210132 345694 347014,3,90823,108305 108305 65273 108305 90823 90823 90823 108305 108305 90823 90823 90823 90823 90823
274710 221481 260878 260878 177637,2,90823,279436 90823 90823
252780 433082 12217 411553 465606,2,208497,443755 208497 208497
82877 169962 217278 262923 447741,2,205582,205582 205582 217278 205582 205582 205582 205582
248455 248455 546 9271 383212,2,312372,205582 312372 312372 312372
461660 454263 196538 245085 97651,1,196538,196538 196538
252344 466319 415818 416017 211418,1,196538,196538 196538 196538
461686 461686 10572 171878 10572,1,32989,32989 32989
454430 151228 234255 235971 455183,1,165337,165337 165337
223003 59204 68106 386518 58151,3,109589,14547 109589 123650 109589 109589
303833 334520 286645 445351 207993,1,158273,158273 158273 158273
244458 169285 218033 48560 351585,1,402336,402336 402336
179535 288077 247225 229460 410616,1,291648,291648 291648
76426 440826 156858 99647 402614,2,154034,367934 154034
337877 190004 170811 248127 218794,1,260794,260794 260794
158912 461686 461686 176484 90910,4,81104,347595 441645 361551 81104 81104
232172 187138 120098 187138 34269,2,232172,232172 232172 98665 98665 232172 232172 232172
330506 17114 66405 237019 140527,4,98665,232172 232172 358211 201742 358211 358211 358211 98665 358211 98665
358211 173801 417733 179784 206974,2,358211,98665 358211 358211
222697 216266 127042 117677 342246,4,253156,98665 422561 372418 253156 253156
166683 359844 127042 257040 117677,17,95598,393169 308648 98665 309778 125440 389550 361956 182131 283971 95598 3675 257040 347414 414410 98051 30661 332018 283971 95598 95598
107697 136987 27020 27020 27020,2,339808,50934 339808 339808 50934 339808
95489 222697 57723 40870 415062,9,383368,339808 225612 305094 284654 253156 83663 439662 383368 374564 383368
386607 113233 328631 354153 190463,2,247374,383368 247374 247374
322190 396445 257040 189764 247930,6,156897,247374 383368 247374 247374 135091 210786 59080 156897 156897
368841 120098 342246 415062 95489,9,83663,98665 465511 383368 263501 410693 410693 156897 98665 83663 374564 83663 451193 83663 83663
31685 216266 299517 332203 48743,6,37009,247059 422561 372418 393169 393169 253156 37009 37009
76426 457231 305588 290999 153301,1,37009,37009 37009
367480 185122 419439 372188 460648,4,349735,37009 349735 431648 182458 431648 431648 349735 349735
301721 364950 255725 360487 339763,3,158514,349735 37009 37009 158514 158514
292307 97661 97661 461686 97661,2,450839,302519 450839
150700 346437 319602 348162 43402,1,93202,93202 93202
428257 354881 36277 101288 119559,1,439262,439262 439262
266900 254418 177175 869 9877,1,381503,381503 381503
316190 445232 381031 48030 285135,1,459631,459631 459631
176869 215172 22568 376700 368060,3,436004,436004 25027 19858 436004
283037 301013 29757 301013 198400,3,177615,131196 276493 177615
217617 340902 277689 326846 11989,1,283791,283791 283791
359844 464998 198991 243606 103634,2,350399,44220 350399 350399
424515 452852 257040 83197 334428,1,257040,257040 257040
257040 257040 309778 257040 257040,12,361956,309778 347414 452852 88606 257040 350399 178362 178362 152249 257040 361956 125440 361956 240708 389550 361956 361956
301359 4377 334144 125440 407518,1,125440,125440 125440
244571 255725 411914 339763 380971,3,44220,125440 240708 44220 44220 44220
257040 424515 257040 309778 257040,3,240708,240708 125440 44220 240708 240708
359844 181673 382751 166683 322342,7,320786,240708 257040 176106 240708 44220 257040 176106 244587 135900 320786 320786 320786
284871 83450 48030 195553 168661,1,398907,398907 398907
379841 379841 218770 32581 379841,4,101827,435507 261030 245196 101827 101827
423566 307035 268955 376891 413205,1,335666,335666 335666 335666
314397 335235 125799 277139 461671,2,69426,310560 310560 69426
218794 218794 461686 461686 461686,1,224605,224605 224605
386636 72747 86844 187351 117096,2,39449,39449 161911 39449 39449
234874 452852 457321 115889 138230,5,234874,39449 39449 269495 39449 161911 161911 39449 161911 187351 187351 187351 187351 187351 187351 161911 187351 39449 187351 187351 187351 187351 187351 187351 187351 187351 234874 187351 234874 234874 234874
57389 385638 90910 198209 138661,5,29196,175010 51354 56139 51354 259538 29196
29196 213314 67811 54115 17108,3,54875,29196 259538 54875
215233 215233 215233 241612 241612,5,62800,215233 331000 331000 241612 289496 62800
358188 397949 397949 422159 399192,1,348668,348668 348668
270235 139978 50411 50411 463331,4,218175,335430 404934 218175 316010 218175
281415 210239 12217 233644 442131,1,30167,30167 30167 30167
101156 360964 104342 34853 201367,2,254196,254196 211336 254196 254196
338960 84321 305016 432158 97879,1,211336,211336 211336
109795 315084 174778 337246 186628,2,455183,415280 455183
227318 80435 337327 340375 43101,2,80435,340375 80435
144507 308438 216044 144635 354881,5,101714,334423 362312 123645 101714 395952 101714
153907 129354 438322 129354 6289,2,260719,129354 260719
268883 420960 268883 268883 268883,2,424506,188148 424506 424506 188148 424506 188148 424506 424506
354153 96940 25025 427147 70855,3,188069,393691 411280 188069
53223 109405 392402 220591 186094,1,1931,1931 1931
415818 176484 383548 415818 415818,1,323191,323191 323191
272733 393193 278896 305188 7943,1,131760,131760 131760
95489 382751 127042 167126 103634,6,416952,416952 260220 416952 39708 424996 338411 386899 416952 424996 416952
111530 464404 160473 111530 160473,1,348254,348254 348254 348254
366344 325772 362634 30336 362634,5,160793,28240 309694 293864 395876 160793 160793
12217 17478 17478 437638 392187,3,184386,105786 234890 184386
234255 455183 277490 94521 63489,1,302329,302329 302329
357371 77365 357371 261793 55706,1,179136,179136 179136
442131 170262 130709 234255 441668,2,170262,442131 170262 170262
15543 279225 241853 17322 2980,2,444993,455157 455157 444993 444993
409804 29196 29196 29196 409804,1,409804,409804 409804 409804
55955 204023 252344 204494 268883,1,107533,107533 107533
381081 441415 369447 441064 293687,2,299975,299975 445140 299975 299975
308273 390591 260881 365044 464544,1,260881,260881 260881
44465 409655 10107 44465 405729,1,44465,44465 44465
48820 308438 354881 143418 338794,8,273877,266993 272306 348983 88156 88156 232623 88156 88156 88156 60937 396422 273877 273877
10572 218794 451078 444190 448453,1,350103,350103 350103 350103
318392 146781 409804 65000 21853,1,247356,247356 247356
137005 29196 4964 140945 101156,2,223958,236678 223958 223958
186702 57245 191106 196148 425521,2,55515,218830 55515 55515 55515
293284 250547 447397 250547 381766,2,28867,117341 28867 28867
250643 335630 335630 179705 345694,1,327799,327799 327799 327799
37029 322666 415242 37029 256570,1,322666,322666 322666
167769 167769 167769 51157 167769,1,126991,126991 126991 126991
415242 415242 415242 320130 320130,1,415242,415242 415242
11670 11670 460034 2828 216102,1,11670,11670 11670
310524 465226 226192 118808 191829,1,226192,226192 226192
52039 6848 42523 4020 52039,1,465650,465650 465650
159892 315543 266900 259114 318117,2,159892,91086 159892 159892
222697 415062 117677 342246 17698,2,23912,400946 23912 23912
222697 415062 17698 216266 342246,3,193488,400946 443875 193488
431310 285069 14194 374873 327907,1,374873,374873 374873
46130 46130 445351 37029 37029,1,100532,100532 100532
256146 256146 148102 247633 153889,1,256146,256146 256146
331978 338214 243196 418691 421531,2,410587,369926 410587 410587
74952 287557 303695 399031 36121,1,57243,57243 57243
222697 415062 342246 53480 147274,2,291964,193488 193488 291964 291964
465276 27537 340794 139030 92361,2,354714,354714 248597 354714 354714
206000 143860 321677 153909 264605,2,303603,303603 132418 303603 303603
461686 218794 264379 264379 241555,1,183758,183758 183758
388763 15564 100393 130800 379580,5,183758,208758 418095 272306 15564 183758
270142 210087 443408 210087 371350,2,41427,210087 41427 41427
158912 148790 290269 330469 159996,1,276240,276240 276240 276240
48105 415995 241555 218794 165169,2,180751,180751 262258 180751 180751
40712 40712 301462 403847 8611,2,40712,403847 40712 40712
9211 64997 272969 373842 425425,1,144704,144704 144704 144704
253315 222172 302858 442172 367434,1,415610,415610 415610 415610 415610 415610
211418 428806 350384 211418 211418,1,211418,211418 211418
546 546 190000 248455 248455,1,211418,211418 211418 211418
10572 218794 10572 10572 461686,1,181204,181204 181204 181204 181204
246090 327083 157846 306763 244756,2,346501,306763 346501 346501 346501
37254 17478 302433 202354 403477,3,228613,419479 321153 419479 228613
263385 98387 170021 101876 170390,4,16881,16881 163021 196401 350535 16881 16881
389135 220066 316753 220797 299606,3,375407,209419 375407 16881 375407
324462 238804 250301 161980 399674,5,228613,237146 375407 375407 375407 228613 209419 16881 237146 228613
339703 339703 344723 158666 339703,7,21094,209419 228613 16881 228613 408996 197207 34111 21094 21094
358713 55544 160015 81995 165230,2,290163,290163 356186 290163 290163
234255 170262 166306 166306 454818,3,429598,21094 290163 429598
257040 398579 358906 108486 390093,23,410086,290163 429598 290163 429598 290163 419479 419479 290163 429598 290163 460872 429598 445776 417559 417559 417559 417559 445776 22868 417559 417559 234818 185409 110799 429598 241521 44547 248862 462119 180330 306544 381352 381352 371928 410086 422583 116576 148157 148157 422583 410086 297528 410086
266439 248455 317691 312728 71836,11,236180,223644 70128 306886 396186 306034 260572 289976 236180 344723 78163 236180 236180 444712 236180
461686 461686 461686 461686 461686,1,461686,461686 461686
316753 123541 64951 46109 12217,33,253971,312728 380745 32843 406702 323191 4756 24390 333340 458560 22625 223739 24390 24390 24390 24059 24059 24059 24059 24390 24007 240985 87413 138970 415888 415888 50332 50332 451172 451172 109786 415888 384087 109786 384087 465897 150569 150569 329496 74859 169050 17207 115258 132347 444163 51768 253971 96233 253971 253971
304645 301608 294807 294807 294807,4,169731,285844 226396 163724 169731 169731
176484 316753 350384 322004 226327,16,209050,169731 253971 253971 144962 169731 26979 169731 253971 312728 136524 343265 250487 354881 261824 63960 54496 52348 343808 306380 209050 209050
205814 205814 355741 355741 46130,3,355741,424833 415209 355741 355741
248455 221794 326551 257040 315976,1,445041,445041 445041
175668 320130 432748 48030 48030,6,289822,257308 304468 6289 231501 286517 289822 289822
290768 145403 384213 106999 278679,1,145403,145403 145403
145403 194892 41103 26154 418211,1,145403,145403 145403 145403
461686 461686 10572 461686 218794,3,461686,461686 171878 171878 218794 218794 171878 461686
324290 421150 2785 222888 66737,1,172096,172096 172096
306464 399031 292444 167126 47526,3,381982,140491 399031 381982
46811 250658 353274 250697 71886,1,224605,224605 224605
190594 361672 207633 455763 348196,2,304,332965 304 304
340294 126355 17137 3136 453564,1,260966,260966 260966
395845 37029 170262 105875 252344,2,60080,373114 60080
277742 371155 66587 179409 11279,1,60080,60080 60080
429721 200536 220140 26634 227422,1,145219,145219 145219
325310 250072 365691 257412 365691,2,328426,100799 328426 328426
279373 205136 346901 226776 256747,1,360922,360922 360922
282868 116475 282868 168927 116475,1,116475,116475 116475
53436 53436 53436 198903 259114,1,449582,449582 449582
7111 7111 217043 304745 217043,1,7111,7111 7111
54805 174835 357697 72225 373380,2,419712,419712 74834 419712
275193 439274 419468 69150 149910,2,218881,275193 218881 218881
355994 123986 218746 167543 57245,1,173313,173313 173313 173313
231482 175885 461686 161707 21746,4,173313,218881 218881 179090 173313 59665 173313 59665 173313 173313
383510 161623 57271 61512 354881,4,430550,61217 430550 44054 77392 430550 77392 430550 430550
221897 87856 169731 368947 278375,6,217605,217605 202277 371766 193518 74789 87856 193518 217605 217605 193518 193518 217605 217605 217605
217605 37863 192915 217605 37863,1,217605,217605 217605
378519 459241 272634 62438 146849,1,20187,20187 20187
240558 240558 232172 400946 400946,1,71336,71336 71336
7147 432478 372845 85774 330889,3,23356,366119 366119 342775 342775 342775 342775 342775 23356
218746 87513 218626 457162 190172,1,348183,348183 348183
445351 109583 320130 379953 445351,2,389158,445351 389158 389158
466079 215704 426550 215704 324543,1,342443,342443 342443
86508 147684 390591 291564 390591,1,390591,390591 390591
465951 308704 449822 103322 253072,8,441248,41649 55337 449484 387010 252566 346204 227010 441248 441248
60957 40870 121835 369447 71233,3,71233,227010 390320 71233 71233
65660 27020 117438 140945 27020,1,198753,198753 198753
460250 21886 21886 21886 151471,3,236154,419875 55678 236154 236154
207125 453286 188069 453286 198784,6,195852,198753 71233 198753 441248 198753 236154 252566 195852 195852
422905 302066 4001 86532 395845,9,43239,71233 195852 441248 288249 441248 127969 231482 407992 234255 43239 43239
4001 422905 37029 214790 302066,18,250908,441248 195852 43239 231482 231482 71233 195852 43239 127969 460188 355396 407992 69880 149859 355994 214790 364612 305520 43239 128908 263217 250908 250908
37029 422905 341797 302066 322619,9,340960,43239 250908 340960 250908 270983 134255 340960 250908 231482 407992 305520 128908 340960 340960
172499 37199 409804 108526 143874,1,312728,312728 312728
325788 461686 337877 51408 59050,2,422425,313403 422425 422425 422425
408933 161785 158912 257155 20187,7,275118,286177 447694 463697 250293 243451 227420 275118 275118
198664 350384 216508 419215 5783,1,324194,324194 324194
27537 148855 247240 31791 301721,1,200656,200656 200656 200656
338721 357854 357854 227161 364950,1,185348,185348 185348
461686 21746 175885 231482 298830,3,28219,449895 420943 28219
459626 92466 279247 441691 420960,2,302563,344024 302563 302563
99583 107985 72958 203002 342538,4,27724,244571 332183 27724 430131 27724 27724
284654 257534 257534 284654 257534,1,284654,284654 284654
248455 399493 228392 312728 52631,1,346597,346597 346597
23584 62312 4887 420960 36013,1,200507,200507 200507
455763 131348 455763 461686 51275,3,323766,138266 205777 323766 323766
427380 211525 192463 184966 355546,1,323766,323766 323766
89702 347274 328066 265113 265113,1,161478,161478 161478
212006 227869 248455 29196 437715,2,214571,214571 161478 161478 161478 214571 214571
248440 248440 218329 127613 4537,1,274226,274226 274226
257040 186702 89775 48030 160272,3,264179,307770 329522 264179 264179
416017 17809 288099 381613 334520,2,231478,265536 231478
282806 192227 192227 268755 181202,1,242905,242905 242905
318851 109663 90579 461274 407952,5,461274,419163 191472 419163 191472 461274 140510 318851 191472 461274 461274
283115 215051 198903 325310 239006,6,93894,455937 147307 151387 382552 169344 93894 93894 93894
320494 29196 453790 39439 282528,1,385769,385769 385769
444190 9877 208939 350960 9877,1,248626,248626 248626 248626 248626 248626 248626
179496 16710 305588 230834 338515,2,213839,60363 60363 213839 213839
290999 242905 442131 442131 290197,1,162375,162375 162375 162375
337698 390591 29196 57301 307035,1,401682,401682 401682
207205 165256 165256 292559 309778,1,408433,408433 408433
343848 57275 28238 340375 158448,1,351879,351879 351879
343848 57275 28238 340375 158448,2,261437,351879 261437
343848 57275 28238 340375 158448,2,448574,351879 448574
343848 57275 28238 340375 158448,2,65426,351879 65426
9877 10572 140661 136682 65426,4,286924,65426 448574 25029 286924
34480 43402 4966 50159 461199,2,286924,25029 286924
111530 315543 225257 315543 244571,2,115486,25029 115486 115486
318871 191106 268659 324079 163090,2,269953,115486 269953
269953 269953 322355 322355 330786,3,136119,115486 269953 136119
269953 15544 392603 330786 203958,3,115486,269953 376092 269953 115486 115486
65273 253615 158666 390591 344723,2,118306,115486 118306 118306
315543 181493 315543 315543 12765,3,82517,115486 64281 82517
47718 214481 436379 221481 108984,2,46051,64281 46051
414196 465152 194791 108877 69941,3,4553,64281 376092 376092 4553 4553
394441 315545 409804 46232 228392,2,269953,286924 269953
111530 111530 453192 111530 396445,2,269953,286924 269953
292444 71733 71733 257575 292444,2,412326,286924 412326
299341 211455 299341 382284 445351,3,159184,286924 412326 159184
316753 409804 316753 198209 198209,2,220858,412326 220858
144213 168927 168927 351481 65150,3,412326,412326 159184 16344 159184 412326
316753 220498 409804 409804 29196,4,267111,159184 230850 376092 267111 267111
174265 166683 243697 197980 274604,3,5470,243697 5470 197980 5470 5470
342246 222697 310886 415062 147274,10,228704,328289 48949 360052 48949 326686 263501 119575 287159 280522 98665 228704 228704
289298 219512 219512 384302 365043,2,219512,137535 219512 219512
117196 374855 431417 370395 296536,1,55627,55627 55627
170701 162608 248455 335666 248455,1,87838,87838 87838
19976 19976 51354 461671 439424,1,357054,357054 357054 357054 357054 357054
111530 111530 111530 281717 396445,3,188390,452852 39708 188390 188390
455183 234255 277490 88037 88037,1,156464,156464 156464
132068 57389 266439 176484 248455,19,344250,397393 264461 381031 431447 139740 3383 212006 446934 373842 366859 114788 185504 406100 206680 94468 75803 182665 88014 344250 344250
192245 383212 192245 192245 383212,2,363798,51483 363798
393028 49257 393028 93729 122041,1,451836,451836 451836
272634 272634 339541 62438 165267,2,442575,338395 442575 442575
262826 190076 191733 216647 52815,4,163096,337722 163096 91970 441617 163096
320130 113440 126247 175668 48030,6,441617,367219 91970 193126 441617 163096 337722 441617
84454 442131 4657 388295 387373,2,264604,137747 264604 264604
141755 403576 165817 141755 357947,1,395596,395596 395596 395596
29871 218962 12196 238942 11849,2,316472,316472 82608 316472 316472
166007 372568 89871 57788 372568,2,444941,226070 444941 444941
7777 161707 172282 172282 350525,2,144888,394754 394754 144888 144888
257040 369447 241853 138931 330506,1,67013,67013 67013 67013
392402 62741 185117 367595 299517,1,72958,72958 72958
176484 176484 176484 213438 286620,2,15903,15903 210000 15903 15903
125284 405513 334191 73056 438892,1,190000,190000 190000
441852 441852 354585 441668 355994,2,51360,242905 51360 51360
429279 30964 18986 429279 281423,2,417303,215596 215596 417303 417303
386502 75855 355099 302399 302399,5,27926,141891 204721 141891 141891 199732 199732 27926 360944 27926 27926 27926
94521 451806 156656 275308 43807,1,427900,427900 427900
323084 323084 335641 151125 416814,1,411959,411959 411959
338660 320130 139711 387373 206930,1,354308,354308 354308
184331 168927 345086 78729 107195,2,82143,293283 82143
6586 381653 426550 388356 68941,1,102891,102891 102891
111530 111530 111530 111530 111530,1,111530,111530 111530 111530 111530 111530 111530 111530 111530
338435 69506 266439 287696 417912,1,207876,207876 207876 207876
339703 339703 56782 339703 339703,1,159624,159624 159624 159624
393562 320130 320130 340800 45738,1,320130,320130 320130
36374 92814 346892 349818 173938,1,218746,218746 218746
32299 183313 59752 62283 232172,1,389158,389158 389158
447860 445486 42145 404653 120990,1,197144,197144 197144
375118 375118 375118 141157 143416,1,48240,48240 48240 48240
12609 48030 48030 48030 413273,1,315004,315004 315004
18293 374835 335235 439274 298056,2,301602,438278 301602
100188 111530 380971 111530 111530,2,345279,230554 345279
181365 181365 267700 120259 186352,1,181365,181365 181365
464392 59635 178484 133632 372688,3,178554,300162 101050 178554
38965 9877 325310 9877 9877,3,266553,25514 29757 25514 25514 266553 266553
125776 125776 224182 224182 50276,1,125776,125776 125776
242780 168927 287687 230480 320790,2,136987,49307 136987 136987 136987 136987
157419 308510 126887 444190 276762,1,336870,336870 336870
171878 218794 66122 46130 413310,1,466861,466861 466861
265966 285069 194892 246997 336327,2,265966,257599 265966 265966
265966 358211 67615 391189 391189,2,257599,265966 257599 257599
387451 211373 436577 84367 30336,1,411090,411090 411090
147684 240708 17379 284547 461686,1,60697,60697 60697
101184 318423 164130 20940 46444,1,7943,7943 7943
369158 369158 407078 48457 392402,2,369158,276270 369158 369158
457231 153301 76426 179601 226980,1,368187,368187 368187
252319 107162 254290 137440 38965,14,23214,281212 221245 107630 107630 104023 269454 269454 109786 179173 439765 439765 220596 377467 450499 1261 328869 328869 23214 23214
7991 92466 22436 37029 198209,1,328869,328869 328869
333880 342642 342642 342642 370223,2,370223,176484 370223 370223
82278 282806 48030 191106 346648,8,447360,303341 188463 449912 242905 51360 122941 290999 242905 242905 242905 242905 447360
57703 396008 350305 267891 175321,1,396008,396008 396008 396008 396008
316753 346424 218746 304839 445351,5,302948,320130 37029 362340 220767 302948 302948
427360 169034 53436 53436 203043,1,427360,427360 427360
262874 305675 431447 431447 382751,2,311069,464147 311069 311069
349109 349109 196658 244571 196658,2,465522,336131 465522
177257 387880 110477 167121 99260,1,99260,99260 99260
275339 4887 348949 374262 133247,2,85307,79447 79447 85307
355424 459546 459546 459546 459546,1,179834,179834 179834
440066 271151 352509 408673 348942,7,430254,90835 432738 432738 432738 37394 385376 430254 311787 302671 430254 430254 311787 311787 430254 430254
436059 190264 315543 80839 64703,2,390379,312316 390379
38180 92805 256721 322295 210199,1,38180,38180 38180
288161 160343 191034 24110 24110,3,288161,288161 2917 288161 256096 288161 288161
393598 393598 62035 175662 171878,1,117984,117984 117984
159822 89775 159822 46650 303715,4,135490,369158 117984 135490 117984 135490 352072 135490
365536 365536 138672 400564 399674,9,301345,365536 365536 436143 365536 399674 404056 339087 259669 25828 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 404056 399674 399674 399674 399674 399674 399674 14579 301345 301345
8692 86759 399674 147216 37762,10,151320,14579 459840 459840 459840 459840 436143 276090 138273 436143 436143 459840 399052 177327 14579 399674 399674 351912 177327 177327 138273 138273 138273 151320
141009 245994 332253 108021 342727,1,151320,151320 151320
8692 436143 450950 248630 241274,9,151320,151320 436143 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 399674 151320 259669 177327 138273 301345 233072 399674 94711 399674 138273 151320 138273 151320 151320
353111 268335 132068 86532 215688,2,231807,4793 231807
305760 429846 117677 292444 342246,8,239058,16832 447823 304537 345077 13397 447823 33182 465511 304537 239058 239058
147274 415062 53480 265966 419439,8,328876,222294 222294 328876 159557 340295 353576 368293 286815 404848 328876
341486 226327 369158 11279 126247,1,286815,286815 286815
433543 400946 444533 428556 9877,1,141240,141240 141240
280039 63133 400946 247950 400946,3,217817,400946 217817 169601 217817
297988 253315 358230 198903 307119,2,58217,375160 58217
104394 9308 333244 9308 9308,2,41090,376971 41090 41090
321054 466436 10572 267700 284848,1,3129,3129 3129
350960 51354 335738 172103 390591,5,209659,48030 372169 74296 456169 209659 209659
122041 317691 266439 312728 248455,6,184575,209659 209659 156552 14913 456169 91547 184575 184575
257040 254290 369158 48030 48030,11,449489,184575 123664 184575 83995 60052 252068 224700 72958 182167 390799 456056 449489 449489
412622 355511 176484 55955 276762,2,448727,449489 449489 449489 448727 448727
257040 108486 254290 337327 48030,9,408203,448727 329408 329408 178935 291187 178935 345279 448091 441953 448091 274443 408203 408203
308648 369158 241555 37115 176484,15,21970,408203 59873 119736 59873 261979 131868 248630 280065 15283 7804 325310 103003 38140 250212 111094 21970 21970
461686 461686 369933 150797 461686,6,234255,21970 461686 461686 372196 822 99042 234255 234255
290999 219512 27020 271896 48820,5,89688,234255 234255 255708 350743 89688 260093 89688
176484 91888 305760 320130 37115,17,139918,234255 89688 89688 79056 124055 124055 305954 389525 199101 99042 370732 196923 91291 69226 452045 361415 372196 196923 139918 62275 139918 139918
176484 320130 257040 350384 130815,95,370037,207825 207825 158981 208635 48030 310702 315176 65000 442131 442131 288340 119736 288340 296217 149582 422329 422329 226647 438484 438484 12836 32832 32832 444968 444968 150439 351394 348503 244010 136946 386704 89044 426129 426129 11296 11296 244010 136946 348503 234255 48744 130725 60724 448057 462206 462206 73421 73421 464496 161205 311244 119736 301020 398115 398115 398115 391226 117075 117075 246610 246610 146471 364762 368403 131080 131080 248626 272269 157518 390472 10405 289803 323490 34828 121017 155382 316722 286620 60724 368403 8411 186256 168952 174724 416017 416017 420960 146613 286620 365758 225572 85377 1382 1382 259962 391226 234255 391226 235673 431276 138427 234260 377327 377327 230967 260203 260203 405380 131080 224700 202268 441814 242152 148090 444941 271019 19912 99688 14288 19912 394678 118914 327808 275219 310233 179612 179612 179612 370037 370037
67811 259078 370037 224959 226192,2,119744,370037 119744
176484 158912 461686 461686 350384,27,66448,119744 268548 439956 439956 439956 23683 334800 90594 390984 146471 100199 100199 379953 222580 15327 282528 458501 69799 272269 307564 108417 213576 316007 81347 297726 297726 448057 249230 233132 137645 66448 66448
461686 257040 89775 158912 320130,28,359040,66448 273299 279373 358064 130094 75138 117493 105338 379534 129643 80196 129643 420960 466342 114070 320130 439328 33182 439328 439328 461686 104927 461686 175614 175614 86169 175614 254528 432152 382419 119736 29863 359040 249242 359040
118754 78496 190000 220513 270492,8,95448,10839 379306 178799 192950 359040 229071 364762 95448 95448
368947 445351 140934 457970 298056,4,279720,95448 192950 364762 279720 279720
320130 176484 141755 338427 350384,22,112782,279720 132234 383416 363258 247324 455240 338125 106721 426977 359306 2980 447397 49029 304293 368488 266512 311405 428556 311932 422671 112782 286477 112782
257040 422905 390093 91888 267236,17,415640,438484 374962 152052 84310 258148 370456 309213 370456 381508 99802 258148 258148 99802 258148 258148 144648 302329 15157 302329 257040 71733 369158 347244 415640 415640
66480 415640 358211 418606 259078,3,15744,415640 193304 415640 15744 15744
257040 461686 267236 139918 12217,6,167501,15744 415640 415640 183511 885 66448 66448 167501 167501
176484 461686 130815 320130 254290,24,248455,167501 384528 222957 222957 384892 10413 289103 165230 441169 266900 9629 61195 264386 14251 9629 298560 158194 396853 172103 78268 152852 185741 272649 387913 131609 248455 248455
461686 158912 150797 461686 245342,20,340158,248455 248455 216768 189356 69459 461686 216152 162745 77769 424996 123175 56506 19873 65764 324109 337306 409186 409186 264958 21035 355200 355200 340158 340158
112782 114137 219512 244458 190000,4,154638,340158 257040 392146 154638
461686 158912 95489 57723 222697,3,156152,154638 165230 156152 156152
461686 257040 176484 143418 461686,36,388974,156152 156152 421788 432478 432478 62549 270383 155188 455183 65764 21035 355200 155188 155188 421788 419468 42 298560 82539 546 322190 322190 277673 330469 228392 86484 53856 53856 14288 176106 180588 348178 251569 350968 311886 400442 311886 454818 89142 183511 130800 132683 132683 388974 464315 388974
249247 108486 4001 186702 313019,8,266256,431266 388974 464315 133067 377133 108984 247909 266256 266256
320130 422905 130815 257040 29871,15,256769,384302 402403 64881 384302 219512 37930 146081 286165 293767 84452 450082 257040 257040 57548 14288 235796 256769 256769
